ID Transaksi;Tanggal;No Rekening;Nama Nasabah;Jenis Biller;Nama Biller;Nomor Pelanggan;Nominal;Biaya Admin;Total Bayar;Channel;Status
TRX045271;2026-03-29;1000001000;Hadi Wijaya;Air;PDAM;8432978014;261070;2000;263070;Internet Banking;Sukses
TRX045283;2026-01-10;1000001842;Eka Lestari;BPJS;BPJS Kesehatan;5476774953;143155;2500;145655;Teller;Sukses
TRX045289;2026-02-01;1000001003;Andi Saputra;Internet;Biznet;6154896118;483145;2500;485645;Mobile Banking;Sukses
TRX045308;2026-02-21;1000004228;Andi Saputra;Air;PDAM;7993212500;87090;2000;89090;ATM;Sukses
TRX045466;2026-02-08;1000003563;Joko Susilo;TV Kabel;Transvision;3802677495;472424;2500;474924;Mobile Banking;Sukses
TRX045540;2026-03-27;1000004778;Budi Santoso;TV Kabel;First Media;3361244236;77603;3000;80603;EDC;Sukses
TRX045588;2026-01-29;1000004313;Dedi Pratama;TV Kabel;First Media;7072140349;378355;3000;381355;ATM;Sukses
TRX045594;2026-03-11;1000003431;Andi Saputra;BPJS;BPJS Kesehatan;9689375938;328116;2000;330116;Internet Banking;Sukses
TRX045724;2026-02-12;1000000973;Intan Sari;Listrik;PLN;9766160491;439930;2000;441930;ATM;Sukses
TRX045791;2026-03-05;1000002944;Citra Dewi;Listrik;PLN;2866425178;439644;2000;441644;Teller;Sukses
TRX045816;2026-02-21;1000001010;Joko Susilo;TV Kabel;First Media;7867718717;418861;3000;421861;ATM;Sukses
TRX045830;2026-03-15;1000004769;Eka Lestari;Air;PDAM;6325308964;101909;2500;104409;ATM;Sukses
TRX045932;2026-02-24;1000000173;Andi Saputra;BPJS;BPJS Kesehatan;9135189360;339208;2000;341208;Mobile Banking;Sukses
TRX045972;2026-03-25;1000003151;Joko Susilo;Internet;Biznet;7629564994;212736;3000;215736;EDC;Sukses
TRX045981;2026-03-12;1000000340;Gina Marlina;Listrik;PLN;1533684523;224902;3000;227902;Internet Banking;Sukses
TRX046082;2026-01-11;1000003331;Andi Saputra;TV Kabel;First Media;2933520303;107410;2500;109910;EDC;Sukses
TRX046140;2026-01-29;1000001178;Intan Sari;BPJS;BPJS Kesehatan;7976118356;214069;2000;216069;Mobile Banking;Sukses
TRX046171;2026-03-12;1000001322;Eka Lestari;Internet;IndiHome;1815513024;158283;2500;160783;Teller;Sukses
TRX046174;2026-02-11;1000002507;Intan Sari;Air;PDAM;6146879543;63343;3000;66343;ATM;Sukses
TRX046254;2026-02-26;1000000505;Joko Susilo;Internet;Biznet;4767729523;210172;2500;212672;Internet Banking;Sukses
TRX046279;2026-03-04;1000001441;Joko Susilo;BPJS;BPJS Kesehatan;5376085132;385270;2000;387270;EDC;Sukses
TRX046318;2026-03-07;1000001279;Gina Marlina;Internet;IndiHome;9367819712;329792;3000;332792;Mobile Banking;Sukses
TRX046325;2026-03-28;1000004094;Intan Sari;Internet;IndiHome;5492564447;222869;2000;224869;EDC;Sukses
TRX046338;2026-01-21;1000004215;Gina Marlina;Listrik;PLN;8550550906;383999;2500;386499;EDC;Sukses
TRX046453;2026-01-24;1000004076;Budi Santoso;Internet;IndiHome;7476746148;470737;3000;473737;Teller;Sukses
TRX046464;2026-01-21;1000002881;Hadi Wijaya;TV Kabel;First Media;3794749080;381302;3000;384302;EDC;Sukses
TRX046471;2026-01-05;1000003340;Budi Santoso;Air;PDAM;6846709798;459681;2000;461681;ATM;Sukses
TRX046484;2026-01-07;1000004741;Dedi Pratama;Internet;IndiHome;1558323123;173622;3000;176622;Mobile Banking;Sukses
TRX046497;2026-03-07;1000001345;Citra Dewi;Internet;IndiHome;4667292276;284661;2000;286661;Mobile Banking;Sukses
TRX046534;2026-02-15;1000000108;Gina Marlina;Listrik;PLN;1374952895;228564;2000;230564;Teller;Sukses
TRX046573;2026-03-06;1000003337;Budi Santoso;Air;PDAM;7087543772;483339;3000;486339;Teller;Sukses
TRX046592;2026-01-25;1000002865;Intan Sari;Air;PDAM;1607290247;103770;2000;105770;Mobile Banking;Sukses
TRX046602;2026-02-09;1000000612;Citra Dewi;BPJS;BPJS Kesehatan;3200900836;234221;2000;236221;Internet Banking;Sukses
TRX046637;2026-02-24;1000003031;Hadi Wijaya;TV Kabel;First Media;9091467603;288762;3000;291762;Teller;Sukses
TRX046694;2026-03-06;1000000487;Andi Saputra;TV Kabel;First Media;9987510558;180525;2500;183025;Mobile Banking;Sukses
TRX046712;2026-02-22;1000001940;Joko Susilo;Air;PDAM;9060732067;343279;2000;345279;EDC;Sukses
TRX046733;2026-03-19;1000000924;Fajar Hidayat;Listrik;PLN;8586804938;68582;3000;71582;ATM;Sukses
TRX046745;2026-01-01;1000004447;Joko Susilo;Air;PDAM;8930538180;86027;3000;89027;Teller;Sukses
TRX046802;2026-01-29;1000002048;Citra Dewi;TV Kabel;Transvision;4266772025;244965;3000;247965;EDC;Sukses
TRX046839;2026-01-22;1000004820;Gina Marlina;TV Kabel;Transvision;6031472935;364094;2000;366094;Internet Banking;Sukses
TRX046872;2026-01-07;1000001273;Fajar Hidayat;TV Kabel;First Media;3213636899;464356;2500;466856;Teller;Sukses
TRX046873;2026-02-03;1000004425;Eka Lestari;TV Kabel;Transvision;8234205896;121393;3000;124393;Internet Banking;Sukses
TRX046885;2026-01-09;1000003645;Hadi Wijaya;Internet;IndiHome;9001172753;415227;3000;418227;Internet Banking;Sukses
TRX046889;2026-03-19;1000000638;Eka Lestari;Internet;Biznet;8954699385;174978;2000;176978;EDC;Sukses
TRX046950;2026-01-29;1000000175;Citra Dewi;BPJS;BPJS Kesehatan;5719550552;454411;2500;456911;ATM;Sukses
TRX046969;2026-02-18;1000001782;Citra Dewi;Internet;IndiHome;1104998974;329207;2000;331207;ATM;Sukses
TRX047017;2026-02-18;1000002913;Citra Dewi;Internet;IndiHome;6971144736;309575;2500;312075;Teller;Sukses
TRX047024;2026-04-01;1000002793;Intan Sari;Internet;IndiHome;3317408722;499449;2500;501949;ATM;Sukses
TRX047147;2026-03-24;1000000224;Intan Sari;BPJS;BPJS Kesehatan;8884168792;94903;2500;97403;Mobile Banking;Sukses
TRX047251;2026-01-06;1000003620;Citra Dewi;Internet;Biznet;5591755867;322475;2500;324975;Internet Banking;Sukses
TRX047395;2026-03-14;1000003881;Intan Sari;TV Kabel;First Media;2386650955;297677;2500;300177;ATM;Sukses
TRX047408;2026-02-20;1000003995;Gina Marlina;TV Kabel;Transvision;6095712669;400924;3000;403924;Mobile Banking;Sukses
TRX047560;2026-02-13;1000001350;Citra Dewi;BPJS;BPJS Kesehatan;3668431228;66911;2000;68911;Internet Banking;Sukses
TRX047580;2026-01-14;1000004440;Citra Dewi;TV Kabel;Transvision;1402770886;107873;3000;110873;Teller;Sukses
TRX047584;2026-02-21;1000003126;Andi Saputra;TV Kabel;First Media;3607854708;97689;2000;99689;Internet Banking;Sukses
TRX047623;2026-02-05;1000002199;Joko Susilo;BPJS;BPJS Kesehatan;1604827832;466300;2500;468800;EDC;Sukses
TRX047669;2026-02-26;1000003790;Andi Saputra;Internet;IndiHome;7625615182;445727;2000;447727;Internet Banking;Sukses
TRX047676;2026-03-13;1000003739;Hadi Wijaya;Listrik;PLN;3256518163;198016;3000;201016;Teller;Sukses
TRX047685;2026-02-09;1000001944;Citra Dewi;TV Kabel;Transvision;1492193485;263466;2000;265466;ATM;Sukses
TRX047715;2026-01-07;1000002156;Budi Santoso;BPJS;BPJS Kesehatan;8519291802;404372;3000;407372;ATM;Sukses
TRX047725;2026-04-01;1000003507;Gina Marlina;TV Kabel;First Media;9408581123;274263;2500;276763;Mobile Banking;Sukses
TRX047732;2026-03-02;1000003911;Budi Santoso;Internet;IndiHome;6537630332;430917;2500;433417;Internet Banking;Sukses
TRX047738;2026-03-26;1000001522;Hadi Wijaya;Air;PDAM;4213809042;411184;3000;414184;Internet Banking;Sukses
TRX047796;2026-01-10;1000004342;Dedi Pratama;TV Kabel;First Media;6032391231;52148;2500;54648;Teller;Sukses
TRX047927;2026-02-27;1000000518;Joko Susilo;Air;PDAM;9197463252;422375;3000;425375;EDC;Sukses
TRX047937;2026-03-17;1000002183;Citra Dewi;Internet;Biznet;7190978958;365661;2000;367661;EDC;Sukses
TRX047958;2026-03-20;1000004353;Andi Saputra;TV Kabel;First Media;4113416952;462428;2500;464928;ATM;Sukses
TRX048004;2026-03-07;1000001424;Eka Lestari;Internet;Biznet;8746669002;485181;2500;487681;ATM;Sukses
TRX048104;2026-01-20;1000002335;Dedi Pratama;Listrik;PLN;4909518396;136374;3000;139374;Internet Banking;Sukses
TRX048125;2026-03-01;1000003771;Citra Dewi;Internet;IndiHome;3680793320;419739;3000;422739;Internet Banking;Sukses
TRX048135;2026-01-15;1000002142;Andi Saputra;Internet;IndiHome;6149152460;392870;2500;395370;ATM;Sukses
TRX048194;2026-03-02;1000001060;Intan Sari;BPJS;BPJS Kesehatan;5467669202;312486;2500;314986;EDC;Sukses
TRX048214;2026-02-17;1000000657;Andi Saputra;BPJS;BPJS Kesehatan;5318498138;406021;2000;408021;Internet Banking;Sukses
TRX048227;2026-02-04;1000003650;Dedi Pratama;Listrik;PLN;8466727131;482672;2500;485172;Teller;Sukses
TRX048241;2026-03-16;1000002565;Budi Santoso;Internet;IndiHome;9854431328;444770;2500;447270;Teller;Sukses
TRX048270;2026-02-20;1000004148;Andi Saputra;TV Kabel;Transvision;1549520096;482075;3000;485075;ATM;Sukses
TRX048347;2026-01-24;1000002193;Dedi Pratama;TV Kabel;First Media;1980053579;340291;2000;342291;ATM;Sukses
TRX048396;2026-01-25;1000000481;Dedi Pratama;Internet;Biznet;1090715977;183920;3000;186920;EDC;Sukses
TRX048401;2026-03-13;1000003437;Budi Santoso;BPJS;BPJS Kesehatan;4251574302;103671;2000;105671;Mobile Banking;Sukses
TRX048467;2026-02-28;1000003651;Hadi Wijaya;TV Kabel;Transvision;2278439429;206291;2000;208291;ATM;Sukses
TRX048480;2026-02-15;1000001025;Intan Sari;Internet;IndiHome;2939049272;437483;3000;440483;ATM;Sukses
TRX048544;2026-01-27;1000002491;Budi Santoso;TV Kabel;First Media;1712048026;281295;2000;283295;Teller;Sukses
TRX048570;2026-02-04;1000000597;Citra Dewi;TV Kabel;First Media;2964710356;242759;2000;244759;EDC;Sukses
TRX048575;2026-03-12;1000000824;Dedi Pratama;Internet;Biznet;9517727620;53148;3000;56148;Teller;Sukses
TRX048580;2026-03-03;1000003092;Hadi Wijaya;TV Kabel;Transvision;8650076781;60564;2000;62564;Internet Banking;Sukses
TRX048584;2026-03-07;1000001831;Dedi Pratama;Internet;Biznet;8652557923;330572;3000;333572;ATM;Sukses
TRX048683;2026-01-28;1000002473;Gina Marlina;Internet;Biznet;9487450811;60753;2000;62753;Mobile Banking;Sukses
TRX048711;2026-02-24;1000000672;Intan Sari;BPJS;BPJS Kesehatan;1717595096;54328;3000;57328;Internet Banking;Sukses
TRX048735;2026-03-31;1000004453;Hadi Wijaya;TV Kabel;Transvision;1210669433;51482;2500;53982;Internet Banking;Sukses
TRX048767;2026-02-25;1000003212;Hadi Wijaya;Air;PDAM;8546341368;433514;2000;435514;ATM;Sukses
TRX048810;2026-03-30;1000002165;Dedi Pratama;Internet;Biznet;5234010435;264269;3000;267269;Mobile Banking;Sukses
TRX048833;2026-02-12;1000003634;Citra Dewi;Air;PDAM;3285297385;65232;2500;67732;ATM;Sukses
TRX048876;2026-01-08;1000002266;Eka Lestari;BPJS;BPJS Kesehatan;5595678678;122122;2500;124622;EDC;Sukses
TRX048885;2026-02-25;1000004744;Intan Sari;Listrik;PLN;8590993982;301855;2000;303855;Mobile Banking;Sukses
TRX048963;2026-03-07;1000001054;Fajar Hidayat;Internet;Biznet;8387244670;414880;2500;417380;Teller;Sukses
TRX048980;2026-01-20;1000003009;Citra Dewi;Listrik;PLN;1146501909;63179;2000;65179;Mobile Banking;Sukses
TRX048987;2026-03-18;1000000125;Dedi Pratama;Air;PDAM;8167234224;358072;2500;360572;ATM;Sukses
TRX049008;2026-03-17;1000001451;Gina Marlina;Air;PDAM;7980459472;162682;2500;165182;Teller;Sukses
TRX049012;2026-02-07;1000003404;Gina Marlina;Internet;Biznet;9181188107;222043;2500;224543;Teller;Sukses
TRX049042;2026-03-06;1000003120;Gina Marlina;Air;PDAM;3647995646;385282;3000;388282;EDC;Sukses
TRX049082;2026-01-15;1000000243;Budi Santoso;TV Kabel;First Media;7441713248;337452;3000;340452;Mobile Banking;Sukses
TRX049198;2026-02-23;1000003375;Hadi Wijaya;Internet;IndiHome;3863714830;435119;3000;438119;Internet Banking;Sukses
TRX049211;2026-03-16;1000000902;Budi Santoso;TV Kabel;Transvision;4172423900;105006;3000;108006;ATM;Sukses
TRX049212;2026-02-11;1000002112;Gina Marlina;Air;PDAM;4767913237;135632;2000;137632;Mobile Banking;Sukses
TRX049267;2026-01-08;1000000406;Eka Lestari;Listrik;PLN;6625861191;70745;2000;72745;Internet Banking;Sukses
TRX049285;2026-03-20;1000001598;Eka Lestari;BPJS;BPJS Kesehatan;1466477244;152534;2500;155034;Mobile Banking;Sukses
TRX049342;2026-01-13;1000004812;Dedi Pratama;TV Kabel;Transvision;1637322181;144875;2500;147375;ATM;Sukses
TRX049387;2026-03-29;1000001867;Citra Dewi;Internet;IndiHome;7712573213;490217;2500;492717;Teller;Sukses
TRX049393;2026-01-02;1000001426;Gina Marlina;Listrik;PLN;3006970156;171833;2000;173833;Teller;Sukses
TRX049415;2026-03-20;1000002724;Eka Lestari;TV Kabel;First Media;4024314993;63829;2500;66329;Internet Banking;Sukses
TRX049433;2026-03-30;1000000297;Intan Sari;Listrik;PLN;2982752020;181737;3000;184737;ATM;Sukses
TRX049481;2026-02-13;1000004912;Dedi Pratama;BPJS;BPJS Kesehatan;1510847021;347139;2500;349639;Teller;Sukses
TRX049611;2026-03-16;1000003943;Hadi Wijaya;TV Kabel;First Media;7197266693;288511;3000;291511;Internet Banking;Sukses
TRX049686;2026-02-02;1000001169;Eka Lestari;TV Kabel;Transvision;8917460199;379025;3000;382025;ATM;Sukses
TRX049695;2026-01-17;1000004906;Citra Dewi;Internet;Biznet;8673745698;112731;2000;114731;ATM;Sukses
TRX049766;2026-01-02;1000000735;Dedi Pratama;Listrik;PLN;6345755836;252062;2500;254562;Teller;Sukses
TRX049852;2026-03-17;1000002956;Hadi Wijaya;BPJS;BPJS Kesehatan;5030862112;176789;2000;178789;Teller;Sukses
TRX049881;2026-03-22;1000002705;Citra Dewi;BPJS;BPJS Kesehatan;5358789030;78764;2000;80764;Teller;Sukses
TRX049920;2026-03-03;1000002342;Gina Marlina;Internet;IndiHome;4791184072;216829;3000;219829;Teller;Sukses
TRX049962;2026-03-23;1000002925;Dedi Pratama;Listrik;PLN;4396568795;469948;2000;471948;Mobile Banking;Sukses
TRX049979;2026-01-26;1000000670;Hadi Wijaya;Listrik;PLN;5835678920;146081;2000;148081;Teller;Sukses
TRX050028;2026-03-15;1000000524;Andi Saputra;Listrik;PLN;8404315234;297775;3000;300775;Mobile Banking;Sukses
TRX050044;2026-02-18;1000002387;Fajar Hidayat;TV Kabel;Transvision;9705838212;222940;2000;224940;Teller;Sukses
TRX050103;2026-02-06;1000001522;Hadi Wijaya;TV Kabel;First Media;3240167817;207981;2000;209981;EDC;Sukses
TRX050132;2026-02-25;1000004325;Andi Saputra;Internet;IndiHome;6583013166;365765;2500;368265;Teller;Sukses
TRX050147;2026-03-16;1000004229;Eka Lestari;BPJS;BPJS Kesehatan;5933909878;261920;2000;263920;Teller;Sukses
TRX050154;2026-02-06;1000001872;Fajar Hidayat;Listrik;PLN;1883979762;252884;3000;255884;EDC;Sukses
TRX050159;2026-03-07;1000001831;Dedi Pratama;BPJS;BPJS Kesehatan;9852974066;222234;2500;224734;Internet Banking;Sukses
TRX050172;2026-02-13;1000000399;Fajar Hidayat;Listrik;PLN;5602468175;199104;3000;202104;Internet Banking;Sukses
TRX050209;2026-02-12;1000001233;Eka Lestari;Internet;IndiHome;6476448564;101507;3000;104507;Internet Banking;Sukses
TRX050279;2026-02-23;1000001161;Joko Susilo;Listrik;PLN;2607105668;364454;3000;367454;EDC;Sukses
TRX050396;2026-01-15;1000003990;Gina Marlina;Listrik;PLN;9791192719;419341;2500;421841;ATM;Sukses
TRX050409;2026-03-24;1000004040;Intan Sari;TV Kabel;First Media;8367434576;129698;2000;131698;Teller;Sukses
TRX050496;2026-02-07;1000003649;Gina Marlina;Air;PDAM;8827135588;459022;3000;462022;Internet Banking;Sukses
TRX050519;2026-02-07;1000000001;Fajar Hidayat;Air;PDAM;2343907114;440306;2000;442306;Mobile Banking;Sukses
TRX050583;2026-02-17;1000001037;Joko Susilo;Internet;Biznet;2878836123;343241;3000;346241;EDC;Sukses
TRX050672;2026-02-14;1000001434;Hadi Wijaya;Listrik;PLN;1744549413;148187;3000;151187;EDC;Sukses
TRX050715;2026-02-18;1000000001;Fajar Hidayat;Air;PDAM;4258357396;163348;2500;165848;EDC;Sukses
TRX050719;2026-03-01;1000000437;Dedi Pratama;Internet;Biznet;1931772165;118028;3000;121028;ATM;Sukses
TRX050755;2026-03-31;1000004431;Dedi Pratama;Internet;IndiHome;2257754232;372583;3000;375583;Teller;Sukses
TRX050844;2026-01-12;1000003951;Budi Santoso;BPJS;BPJS Kesehatan;4994005511;348949;2500;351449;Internet Banking;Sukses
TRX050865;2026-02-10;1000001403;Dedi Pratama;Internet;IndiHome;2662671403;180445;2000;182445;Mobile Banking;Sukses
TRX050882;2026-02-08;1000003694;Andi Saputra;TV Kabel;First Media;5090028388;253027;3000;256027;ATM;Sukses
TRX050906;2026-02-17;1000000282;Joko Susilo;Internet;Biznet;2770024555;253471;2500;255971;Internet Banking;Sukses
TRX050946;2026-01-20;1000000657;Andi Saputra;BPJS;BPJS Kesehatan;4972152025;228173;2000;230173;Teller;Sukses
TRX050952;2026-02-18;1000004161;Citra Dewi;BPJS;BPJS Kesehatan;7402204871;484002;3000;487002;EDC;Sukses
TRX051038;2026-01-24;1000002667;Intan Sari;TV Kabel;First Media;4609265717;416847;3000;419847;Teller;Sukses
TRX051153;2026-02-21;1000004139;Intan Sari;BPJS;BPJS Kesehatan;6481159390;424179;2500;426679;ATM;Sukses
TRX051202;2026-04-01;1000000643;Intan Sari;Listrik;PLN;9458492687;380317;2500;382817;ATM;Sukses
TRX051252;2026-01-24;1000000744;Fajar Hidayat;Internet;Biznet;6990923437;91420;2500;93920;Internet Banking;Sukses
TRX051279;2026-03-15;1000003915;Joko Susilo;Internet;IndiHome;1821038477;287679;2000;289679;Internet Banking;Sukses
TRX051359;2026-01-05;1000004103;Fajar Hidayat;Internet;Biznet;5563015008;333680;2500;336180;Teller;Sukses
TRX051396;2026-01-26;1000001882;Andi Saputra;BPJS;BPJS Kesehatan;6966228770;297583;2500;300083;ATM;Sukses
TRX051421;2026-02-22;1000003111;Dedi Pratama;Air;PDAM;3594149351;152579;2500;155079;Mobile Banking;Sukses
TRX051452;2026-02-15;1000003371;Intan Sari;Internet;IndiHome;2725647138;390122;2000;392122;EDC;Sukses
TRX051466;2026-02-21;1000003409;Citra Dewi;Listrik;PLN;1907080124;191823;3000;194823;Mobile Banking;Sukses
TRX051531;2026-03-19;1000000598;Joko Susilo;Listrik;PLN;1601726671;479528;3000;482528;ATM;Sukses
TRX051579;2026-01-12;1000000026;Intan Sari;TV Kabel;Transvision;3539720606;336281;2500;338781;ATM;Sukses
TRX051620;2026-01-25;1000000014;Joko Susilo;TV Kabel;Transvision;6480217070;288164;3000;291164;Teller;Sukses
TRX051622;2026-03-21;1000002572;Budi Santoso;Air;PDAM;4246583976;50641;2500;53141;Mobile Banking;Sukses
TRX051624;2026-03-14;1000004542;Intan Sari;Air;PDAM;6131290825;390762;2000;392762;ATM;Sukses
TRX051681;2026-02-22;1000002199;Joko Susilo;TV Kabel;Transvision;1007077019;108833;2500;111333;Teller;Sukses
TRX051760;2026-02-20;1000000262;Fajar Hidayat;Internet;IndiHome;9847356684;435255;2500;437755;EDC;Sukses
TRX051768;2026-01-13;1000004116;Citra Dewi;Internet;Biznet;2178660749;197944;3000;200944;Mobile Banking;Sukses
TRX051822;2026-03-30;1000000146;Hadi Wijaya;TV Kabel;Transvision;3129937922;131349;3000;134349;ATM;Sukses
TRX051919;2026-03-25;1000000000;Dedi Pratama;TV Kabel;First Media;8410410644;58861;3000;61861;EDC;Sukses
TRX051993;2026-03-31;1000001015;Dedi Pratama;Internet;Biznet;3428541433;191485;3000;194485;Teller;Sukses
TRX052008;2026-02-24;1000000323;Joko Susilo;TV Kabel;Transvision;4904406650;181713;2500;184213;Teller;Sukses
TRX052053;2026-02-23;1000000625;Hadi Wijaya;Listrik;PLN;8536561888;262057;3000;265057;Internet Banking;Sukses
TRX052061;2026-02-15;1000003426;Citra Dewi;Internet;Biznet;8110237007;260355;2000;262355;Mobile Banking;Sukses
TRX052184;2026-01-03;1000004848;Eka Lestari;TV Kabel;Transvision;6213149762;313664;3000;316664;ATM;Sukses
TRX052193;2026-02-03;1000003541;Budi Santoso;TV Kabel;Transvision;5087636596;471825;3000;474825;Teller;Sukses
TRX052198;2026-03-18;1000000464;Citra Dewi;Internet;IndiHome;8021599030;401349;2500;403849;ATM;Sukses
TRX052224;2026-02-14;1000004770;Budi Santoso;TV Kabel;First Media;2585554257;432198;2500;434698;Mobile Banking;Sukses
TRX052263;2026-03-19;1000001327;Joko Susilo;TV Kabel;Transvision;4820438899;336216;2500;338716;Mobile Banking;Sukses
TRX052335;2026-01-09;1000003415;Fajar Hidayat;Internet;IndiHome;4161983511;471424;3000;474424;Mobile Banking;Sukses
TRX052420;2026-02-18;1000002269;Citra Dewi;Internet;IndiHome;6425234365;368658;2000;370658;EDC;Sukses
TRX052433;2026-02-26;1000003749;Dedi Pratama;TV Kabel;First Media;6364930348;78169;3000;81169;ATM;Sukses
TRX052506;2026-02-14;1000001616;Andi Saputra;Listrik;PLN;9768393303;374171;2000;376171;Mobile Banking;Sukses
TRX052525;2026-01-15;1000004438;Citra Dewi;BPJS;BPJS Kesehatan;4213049043;280671;2500;283171;Teller;Sukses
TRX052549;2026-03-06;1000003017;Eka Lestari;TV Kabel;First Media;9527692751;94860;3000;97860;ATM;Sukses
TRX052568;2026-02-07;1000001793;Joko Susilo;TV Kabel;First Media;8865806332;72888;2500;75388;ATM;Sukses
TRX052616;2026-03-25;1000000873;Budi Santoso;BPJS;BPJS Kesehatan;6540630225;336450;2500;338950;Teller;Sukses
TRX052703;2026-01-24;1000003544;Gina Marlina;BPJS;BPJS Kesehatan;7244983128;411471;2500;413971;EDC;Sukses
TRX052705;2026-01-31;1000001715;Eka Lestari;Internet;IndiHome;8812004454;213555;2000;215555;Internet Banking;Sukses
TRX052768;2026-03-30;1000001650;Eka Lestari;TV Kabel;First Media;5516082761;433184;2500;435684;Teller;Sukses
TRX052781;2026-03-15;1000000011;Budi Santoso;BPJS;BPJS Kesehatan;8784715856;301717;2000;303717;Mobile Banking;Sukses
TRX052806;2026-02-12;1000001129;Citra Dewi;TV Kabel;First Media;2780921881;116873;3000;119873;Teller;Sukses
TRX052886;2026-01-30;1000002799;Andi Saputra;TV Kabel;Transvision;7255780728;478974;3000;481974;EDC;Sukses
TRX052918;2026-02-25;1000002624;Eka Lestari;TV Kabel;Transvision;1721684323;96968;2000;98968;Teller;Sukses
TRX052927;2026-01-03;1000000194;Citra Dewi;Internet;Biznet;4537738022;142367;2500;144867;Internet Banking;Sukses
